Entity,Code,Year,Annual CO₂ emissions from gas (per capita)
Estonia,EST,1832,0
Estonia,EST,1833,0
Estonia,EST,1850,0
Estonia,EST,1855,0
Estonia,EST,1858,0
Estonia,EST,1859,0
Estonia,EST,1860,0
Estonia,EST,1861,0
Estonia,EST,1862,0
Estonia,EST,1863,0
Estonia,EST,1864,0
Estonia,EST,1865,0
Estonia,EST,1866,0
Estonia,EST,1867,0
Estonia,EST,1868,0
Estonia,EST,1869,0
Estonia,EST,1870,0
Estonia,EST,1871,0
Estonia,EST,1872,0
Estonia,EST,1873,0
Estonia,EST,1874,0
Estonia,EST,1875,0
Estonia,EST,1876,0
Estonia,EST,1877,0
Estonia,EST,1878,0
Estonia,EST,1879,0
Estonia,EST,1880,0
Estonia,EST,1881,0
Estonia,EST,1882,0
Estonia,EST,1883,0
Estonia,EST,1884,0
Estonia,EST,1885,0
Estonia,EST,1886,0
Estonia,EST,1887,0
Estonia,EST,1888,0
Estonia,EST,1889,0
Estonia,EST,1890,0
Estonia,EST,1891,0
Estonia,EST,1892,0
Estonia,EST,1893,0
Estonia,EST,1894,0
Estonia,EST,1895,0
Estonia,EST,1896,0
Estonia,EST,1897,0
Estonia,EST,1898,0
Estonia,EST,1899,0
Estonia,EST,1900,0
Estonia,EST,1901,0
Estonia,EST,1902,0
Estonia,EST,1903,0
Estonia,EST,1904,0
Estonia,EST,1905,0
Estonia,EST,1906,0
Estonia,EST,1907,0
Estonia,EST,1908,0
Estonia,EST,1909,0
Estonia,EST,1910,0
Estonia,EST,1911,0
Estonia,EST,1912,0
Estonia,EST,1913,0
Estonia,EST,1914,0
Estonia,EST,1915,0
Estonia,EST,1916,0
Estonia,EST,1917,0
Estonia,EST,1918,0
Estonia,EST,1919,0
Estonia,EST,1920,0
Estonia,EST,1921,0.000051276562
Estonia,EST,1922,0.000046634388
Estonia,EST,1923,0.000032259424
Estonia,EST,1924,0.00026324013
Estonia,EST,1925,0.00045359024
Estonia,EST,1926,0.0005158012
Estonia,EST,1927,0.00053503737
Estonia,EST,1928,0.00058548007
Estonia,EST,1929,0.00074032514
Estonia,EST,1930,0.0009807505
Estonia,EST,1931,0.0016178922
Estonia,EST,1932,0.0018808201
Estonia,EST,1933,0.0021762562
Estonia,EST,1934,0.002784785
Estonia,EST,1935,0.0032499384
Estonia,EST,1936,0.004032819
Estonia,EST,1937,0.0042976234
Estonia,EST,1938,0.0043403264
Estonia,EST,1939,0.004337655
Estonia,EST,1940,0.0062237605
Estonia,EST,1941,0
Estonia,EST,1942,0
Estonia,EST,1943,0
Estonia,EST,1944,0
Estonia,EST,1945,0.0062691565
Estonia,EST,1946,0.007216751
Estonia,EST,1947,0.008869526
Estonia,EST,1948,0.009878714
Estonia,EST,1949,0.010227131
Estonia,EST,1950,0.013500344
Estonia,EST,1951,0.014426677
Estonia,EST,1952,0.014583875
Estonia,EST,1953,0.015564778
Estonia,EST,1954,0.016860768
Estonia,EST,1955,0.020075792
Estonia,EST,1956,0.027098047
Estonia,EST,1957,0.042470254
Estonia,EST,1958,0.06379904
Estonia,EST,1959,0.08190062
Estonia,EST,1960,0.1055279
Estonia,EST,1961,0.13913573
Estonia,EST,1962,0.17620854
Estonia,EST,1963,0.21775123
Estonia,EST,1964,0.26722056
Estonia,EST,1965,0.31083062
Estonia,EST,1966,0.3451856
Estonia,EST,1967,0.38077468
Estonia,EST,1968,0.41611758
Estonia,EST,1969,0.44599894
Estonia,EST,1970,0.40304595
Estonia,EST,1971,0.46157685
Estonia,EST,1972,0.48466823
Estonia,EST,1973,0.5144553
Estonia,EST,1974,0.54858696
Estonia,EST,1975,0.60001576
Estonia,EST,1976,0.66093326
Estonia,EST,1977,0.7101387
Estonia,EST,1978,0.75024205
Estonia,EST,1979,0.7988822
Estonia,EST,1980,0.8255651
Estonia,EST,1981,0.9141343
Estonia,EST,1982,0.96787703
Estonia,EST,1983,1.048099
Estonia,EST,1984,1.1451722
Estonia,EST,1985,1.2297884
Estonia,EST,1986,1.0404775
Estonia,EST,1987,1.2293568
Estonia,EST,1988,1.3307567
Estonia,EST,1989,1.3025465
Estonia,EST,1990,1.7301913
Estonia,EST,1991,1.7592981
Estonia,EST,1992,1.042137
Estonia,EST,1993,0.5330576
Estonia,EST,1994,0.757742
Estonia,EST,1995,0.88355106
Estonia,EST,1996,0.9899105
Estonia,EST,1997,0.97859573
Estonia,EST,1998,0.94397914
Estonia,EST,1999,0.91004705
Estonia,EST,2000,1.060947
Estonia,EST,2001,1.1481565
Estonia,EST,2002,0.97633165
Estonia,EST,2003,1.1148865
Estonia,EST,2004,1.2670476
Estonia,EST,2005,1.2744148
Estonia,EST,2006,1.275126
Estonia,EST,2007,1.2764441
Estonia,EST,2008,1.2384139
Estonia,EST,2009,0.89881814
Estonia,EST,2010,0.97740656
Estonia,EST,2011,0.8771876
Estonia,EST,2012,0.9480809
Estonia,EST,2013,0.90599203
Estonia,EST,2014,0.7666078
Estonia,EST,2015,0.6871815
Estonia,EST,2016,0.75300527
Estonia,EST,2017,0.692581
Estonia,EST,2018,0.72455996
Estonia,EST,2019,0.6645963
Estonia,EST,2020,0.6059729
Estonia,EST,2021,0.6878949
Estonia,EST,2022,0.5025943
Estonia,EST,2023,0.42393953
Estonia,EST,2024,0.4608621
Europe,OWID_EUR,1750,0
Europe,OWID_EUR,1760,0
Europe,OWID_EUR,1770,0
Europe,OWID_EUR,1780,0
Europe,OWID_EUR,1790,0
Europe,OWID_EUR,1800,0
Europe,OWID_EUR,1801,0
Europe,OWID_EUR,1802,0
Europe,OWID_EUR,1803,0
Europe,OWID_EUR,1804,0
Europe,OWID_EUR,1805,0
Europe,OWID_EUR,1806,0
Europe,OWID_EUR,1807,0
Europe,OWID_EUR,1808,0
Europe,OWID_EUR,1809,0
Europe,OWID_EUR,1810,0
Europe,OWID_EUR,1811,0
Europe,OWID_EUR,1812,0
Europe,OWID_EUR,1813,0
Europe,OWID_EUR,1814,0
Europe,OWID_EUR,1815,0
Europe,OWID_EUR,1816,0
Europe,OWID_EUR,1817,0
Europe,OWID_EUR,1818,0
Europe,OWID_EUR,1819,0
Europe,OWID_EUR,1820,0
Europe,OWID_EUR,1821,0
Europe,OWID_EUR,1822,0
Europe,OWID_EUR,1823,0
Europe,OWID_EUR,1824,0
Europe,OWID_EUR,1825,0
Europe,OWID_EUR,1826,0
Europe,OWID_EUR,1827,0
Europe,OWID_EUR,1828,0
Europe,OWID_EUR,1829,0
Europe,OWID_EUR,1830,0
Europe,OWID_EUR,1831,0
Europe,OWID_EUR,1832,0
Europe,OWID_EUR,1833,0
Europe,OWID_EUR,1834,0
Europe,OWID_EUR,1835,0
Europe,OWID_EUR,1836,0
Europe,OWID_EUR,1837,0
Europe,OWID_EUR,1838,0
Europe,OWID_EUR,1839,0
Europe,OWID_EUR,1840,0
Europe,OWID_EUR,1841,0
Europe,OWID_EUR,1842,0
Europe,OWID_EUR,1843,0
Europe,OWID_EUR,1844,0
Europe,OWID_EUR,1845,0
Europe,OWID_EUR,1846,0
Europe,OWID_EUR,1847,0
Europe,OWID_EUR,1848,0
Europe,OWID_EUR,1849,0
Europe,OWID_EUR,1850,0
Europe,OWID_EUR,1851,0
Europe,OWID_EUR,1852,0
Europe,OWID_EUR,1853,0
Europe,OWID_EUR,1854,0
Europe,OWID_EUR,1855,0
Europe,OWID_EUR,1856,0
Europe,OWID_EUR,1857,0
Europe,OWID_EUR,1858,0
Europe,OWID_EUR,1859,0
Europe,OWID_EUR,1860,0
Europe,OWID_EUR,1861,0
Europe,OWID_EUR,1862,0
Europe,OWID_EUR,1863,0
Europe,OWID_EUR,1864,0
Europe,OWID_EUR,1865,0
Europe,OWID_EUR,1866,0
Europe,OWID_EUR,1867,0
Europe,OWID_EUR,1868,0
Europe,OWID_EUR,1869,0
Europe,OWID_EUR,1870,0
Europe,OWID_EUR,1871,0
Europe,OWID_EUR,1872,0
Europe,OWID_EUR,1873,0
Europe,OWID_EUR,1874,0
Europe,OWID_EUR,1875,0
Europe,OWID_EUR,1876,0
Europe,OWID_EUR,1877,0
Europe,OWID_EUR,1878,0
Europe,OWID_EUR,1879,0
Europe,OWID_EUR,1880,0
Europe,OWID_EUR,1881,0
Europe,OWID_EUR,1882,0
Europe,OWID_EUR,1883,0
Europe,OWID_EUR,1884,0
Europe,OWID_EUR,1885,0
Europe,OWID_EUR,1886,0
Europe,OWID_EUR,1887,0
Europe,OWID_EUR,1888,0
Europe,OWID_EUR,1889,0
Europe,OWID_EUR,1890,0
Europe,OWID_EUR,1891,0
Europe,OWID_EUR,1892,0
Europe,OWID_EUR,1893,0
Europe,OWID_EUR,1894,0
Europe,OWID_EUR,1895,0
Europe,OWID_EUR,1896,0
Europe,OWID_EUR,1897,0
Europe,OWID_EUR,1898,0
Europe,OWID_EUR,1899,0
Europe,OWID_EUR,1900,0
Europe,OWID_EUR,1901,0
Europe,OWID_EUR,1902,0.0000089530995
Europe,OWID_EUR,1903,0.0000088738925
Europe,OWID_EUR,1904,0.00000879768
Europe,OWID_EUR,1905,0.000008717257
Europe,OWID_EUR,1906,0.000025919522
Europe,OWID_EUR,1907,0.000025688903
Europe,OWID_EUR,1908,0.000025460085
Europe,OWID_EUR,1909,0.000033683955
Europe,OWID_EUR,1910,0.00003347389
Europe,OWID_EUR,1911,0.00003330844
Europe,OWID_EUR,1912,0.000024886787
Europe,OWID_EUR,1913,0.00012411644
Europe,OWID_EUR,1914,0.00009078228
Europe,OWID_EUR,1915,0.000107018226
Europe,OWID_EUR,1916,0.00033669884
Europe,OWID_EUR,1917,0.00023758425
Europe,OWID_EUR,1918,0.0002615353
Europe,OWID_EUR,1919,0.0007329391
Europe,OWID_EUR,1920,0.002163925
Europe,OWID_EUR,1921,0.0022534565
Europe,OWID_EUR,1922,0.0024069033
Europe,OWID_EUR,1923,0.0023586042
Europe,OWID_EUR,1924,0.0031195434
Europe,OWID_EUR,1925,0.0036887687
Europe,OWID_EUR,1926,0.003776431
Europe,OWID_EUR,1927,0.0041506393
Europe,OWID_EUR,1928,0.0045216964
Europe,OWID_EUR,1929,0.0054635475
Europe,OWID_EUR,1930,0.007826532
Europe,OWID_EUR,1931,0.00932038
Europe,OWID_EUR,1932,0.009944459
Europe,OWID_EUR,1933,0.010543819
Europe,OWID_EUR,1934,0.012591284
Europe,OWID_EUR,1935,0.013282162
Europe,OWID_EUR,1936,0.015484286
Europe,OWID_EUR,1937,0.015282669
Europe,OWID_EUR,1938,0.014892839
Europe,OWID_EUR,1939,0.013740942
Europe,OWID_EUR,1940,0.015677221
Europe,OWID_EUR,1941,0.0060999924
Europe,OWID_EUR,1942,0.0070226835
Europe,OWID_EUR,1943,0.0059981733
Europe,OWID_EUR,1944,0.0047270083
Europe,OWID_EUR,1945,0.015472147
Europe,OWID_EUR,1946,0.017167047
Europe,OWID_EUR,1947,0.019604906
Europe,OWID_EUR,1948,0.026356451
Europe,OWID_EUR,1949,0.034850493
Europe,OWID_EUR,1950,0.036419563
Europe,OWID_EUR,1951,0.04094602
Europe,OWID_EUR,1952,0.045088693
Europe,OWID_EUR,1953,0.053244326
Europe,OWID_EUR,1954,0.05859499
Europe,OWID_EUR,1955,0.06782118
Europe,OWID_EUR,1956,0.08236054
Europe,OWID_EUR,1957,0.10942791
Europe,OWID_EUR,1958,0.1413204
Europe,OWID_EUR,1959,0.17269924
Europe,OWID_EUR,1960,0.21043879
Europe,OWID_EUR,1961,0.25575635
Europe,OWID_EUR,1962,0.30374563
Europe,OWID_EUR,1963,0.35210252
Europe,OWID_EUR,1964,0.4125848
Europe,OWID_EUR,1965,0.4695082
Europe,OWID_EUR,1966,0.51998985
Europe,OWID_EUR,1967,0.57907575
Europe,OWID_EUR,1968,0.65383005
Europe,OWID_EUR,1969,0.72607845
Europe,OWID_EUR,1970,0.76202095
Europe,OWID_EUR,1971,0.89215904
Europe,OWID_EUR,1972,0.9979316
Europe,OWID_EUR,1973,1.0848788
Europe,OWID_EUR,1974,1.1883689
Europe,OWID_EUR,1975,1.2827257
Europe,OWID_EUR,1976,1.3932103
Europe,OWID_EUR,1977,1.4546545
Europe,OWID_EUR,1978,1.5205188
Europe,OWID_EUR,1979,1.6058966
Europe,OWID_EUR,1980,1.6406044
Europe,OWID_EUR,1981,1.6926142
Europe,OWID_EUR,1982,1.7067193
Europe,OWID_EUR,1983,1.7929772
Europe,OWID_EUR,1984,1.8882669
Europe,OWID_EUR,1985,2.0064118
Europe,OWID_EUR,1986,1.9268159
Europe,OWID_EUR,1987,2.116676
Europe,OWID_EUR,1988,2.1995199
Europe,OWID_EUR,1989,2.2608025
Europe,OWID_EUR,1990,2.4161315
Europe,OWID_EUR,1991,2.406267
Europe,OWID_EUR,1992,2.3751595
Europe,OWID_EUR,1993,2.3635964
Europe,OWID_EUR,1994,2.2686765
Europe,OWID_EUR,1995,2.2767127
Europe,OWID_EUR,1996,2.3961139
Europe,OWID_EUR,1997,2.332366
Europe,OWID_EUR,1998,2.4073133
Europe,OWID_EUR,1999,2.4404964
Europe,OWID_EUR,2000,2.4591808
Europe,OWID_EUR,2001,2.520087
Europe,OWID_EUR,2002,2.5146728
Europe,OWID_EUR,2003,2.632774
Europe,OWID_EUR,2004,2.675297
Europe,OWID_EUR,2005,2.7025096
Europe,OWID_EUR,2006,2.7101085
Europe,OWID_EUR,2007,2.7030864
Europe,OWID_EUR,2008,2.7368357
Europe,OWID_EUR,2009,2.528713
Europe,OWID_EUR,2010,2.739656
Europe,OWID_EUR,2011,2.6350856
Europe,OWID_EUR,2012,2.5670297
Europe,OWID_EUR,2013,2.4927402
Europe,OWID_EUR,2014,2.3277714
Europe,OWID_EUR,2015,2.3056288
Europe,OWID_EUR,2016,2.3945856
Europe,OWID_EUR,2017,2.466086
Europe,OWID_EUR,2018,2.509771
Europe,OWID_EUR,2019,2.4931505
Europe,OWID_EUR,2020,2.4185057
Europe,OWID_EUR,2021,2.5389786
Europe,OWID_EUR,2022,2.3447688
Europe,OWID_EUR,2023,2.2610605
Europe,OWID_EUR,2024,2.330804
Europe (excl. EU-27),,1750,0
Europe (excl. EU-27),,1760,0
Europe (excl. EU-27),,1770,0
Europe (excl. EU-27),,1780,0
Europe (excl. EU-27),,1790,0
Europe (excl. EU-27),,1800,0
Europe (excl. EU-27),,1801,0
Europe (excl. EU-27),,1802,0
Europe (excl. EU-27),,1803,0
Europe (excl. EU-27),,1804,0
Europe (excl. EU-27),,1805,0
Europe (excl. EU-27),,1806,0
Europe (excl. EU-27),,1807,0
Europe (excl. EU-27),,1808,0
Europe (excl. EU-27),,1809,0
Europe (excl. EU-27),,1810,0
Europe (excl. EU-27),,1811,0
Europe (excl. EU-27),,1812,0
Europe (excl. EU-27),,1813,0
Europe (excl. EU-27),,1814,0
Europe (excl. EU-27),,1815,0
Europe (excl. EU-27),,1816,0
Europe (excl. EU-27),,1817,0
Europe (excl. EU-27),,1818,0
Europe (excl. EU-27),,1819,0
Europe (excl. EU-27),,1820,0
Europe (excl. EU-27),,1821,0
Europe (excl. EU-27),,1822,0
Europe (excl. EU-27),,1823,0
Europe (excl. EU-27),,1824,0
Europe (excl. EU-27),,1825,0
Europe (excl. EU-27),,1826,0
Europe (excl. EU-27),,1827,0
Europe (excl. EU-27),,1828,0
Europe (excl. EU-27),,1829,0
Europe (excl. EU-27),,1830,0
Europe (excl. EU-27),,1831,0
Europe (excl. EU-27),,1832,0
Europe (excl. EU-27),,1833,0
Europe (excl. EU-27),,1834,0
Europe (excl. EU-27),,1835,0
Europe (excl. EU-27),,1836,0
Europe (excl. EU-27),,1837,0
Europe (excl. EU-27),,1838,0
Europe (excl. EU-27),,1839,0
Europe (excl. EU-27),,1840,0
Europe (excl. EU-27),,1841,0
Europe (excl. EU-27),,1842,0
Europe (excl. EU-27),,1843,0
Europe (excl. EU-27),,1844,0
Europe (excl. EU-27),,1845,0
Europe (excl. EU-27),,1846,0
Europe (excl. EU-27),,1847,0
Europe (excl. EU-27),,1848,0
Europe (excl. EU-27),,1849,0
Europe (excl. EU-27),,1850,0
Europe (excl. EU-27),,1851,0
Europe (excl. EU-27),,1852,0
Europe (excl. EU-27),,1853,0
Europe (excl. EU-27),,1854,0
Europe (excl. EU-27),,1855,0
Europe (excl. EU-27),,1856,0
Europe (excl. EU-27),,1857,0
Europe (excl. EU-27),,1858,0
Europe (excl. EU-27),,1859,0
Europe (excl. EU-27),,1860,0
Europe (excl. EU-27),,1861,0
Europe (excl. EU-27),,1862,0
Europe (excl. EU-27),,1863,0
Europe (excl. EU-27),,1864,0
Europe (excl. EU-27),,1865,0
Europe (excl. EU-27),,1866,0
Europe (excl. EU-27),,1867,0
Europe (excl. EU-27),,1868,0
Europe (excl. EU-27),,1869,0
Europe (excl. EU-27),,1870,0
Europe (excl. EU-27),,1871,0
Europe (excl. EU-27),,1872,0
Europe (excl. EU-27),,1873,0
Europe (excl. EU-27),,1874,0
Europe (excl. EU-27),,1875,0
Europe (excl. EU-27),,1876,0
Europe (excl. EU-27),,1877,0
Europe (excl. EU-27),,1878,0
Europe (excl. EU-27),,1879,0
Europe (excl. EU-27),,1880,0
Europe (excl. EU-27),,1881,0
Europe (excl. EU-27),,1882,0
Europe (excl. EU-27),,1883,0
Europe (excl. EU-27),,1884,0
Europe (excl. EU-27),,1885,0
Europe (excl. EU-27),,1886,0
Europe (excl. EU-27),,1887,0
Europe (excl. EU-27),,1888,0
Europe (excl. EU-27),,1889,0
Europe (excl. EU-27),,1890,0
Europe (excl. EU-27),,1891,0
Europe (excl. EU-27),,1892,0
Europe (excl. EU-27),,1893,0
Europe (excl. EU-27),,1894,0
Europe (excl. EU-27),,1895,0
Europe (excl. EU-27),,1896,0
Europe (excl. EU-27),,1897,0
Europe (excl. EU-27),,1898,0
Europe (excl. EU-27),,1899,0
Europe (excl. EU-27),,1900,0
Europe (excl. EU-27),,1901,0
Europe (excl. EU-27),,1902,0
Europe (excl. EU-27),,1903,0
Europe (excl. EU-27),,1904,0
Europe (excl. EU-27),,1905,0
Europe (excl. EU-27),,1906,0
Europe (excl. EU-27),,1907,0
Europe (excl. EU-27),,1908,0
Europe (excl. EU-27),,1909,0
Europe (excl. EU-27),,1910,0
Europe (excl. EU-27),,1911,0
Europe (excl. EU-27),,1912,0
Europe (excl. EU-27),,1913,0
Europe (excl. EU-27),,1914,0
Europe (excl. EU-27),,1915,0
Europe (excl. EU-27),,1916,0
Europe (excl. EU-27),,1917,0
Europe (excl. EU-27),,1918,0
Europe (excl. EU-27),,1919,0
Europe (excl. EU-27),,1920,0
Europe (excl. EU-27),,1921,0.00019761102
Europe (excl. EU-27),,1922,0.0001784796
Europe (excl. EU-27),,1923,0.00012418209
Europe (excl. EU-27),,1924,0.0010223401
Europe (excl. EU-27),,1925,0.0017161593
Europe (excl. EU-27),,1926,0.0020199004
Europe (excl. EU-27),,1927,0.0020942609
Europe (excl. EU-27),,1928,0.0022896081
Europe (excl. EU-27),,1929,0.0028266318
Europe (excl. EU-27),,1930,0.003524689
Europe (excl. EU-27),,1931,0.0057609687
Europe (excl. EU-27),,1932,0.006884824
Europe (excl. EU-27),,1933,0.008048367
Europe (excl. EU-27),,1934,0.010318745
Europe (excl. EU-27),,1935,0.012065759
Europe (excl. EU-27),,1936,0.014939984
Europe (excl. EU-27),,1937,0.015728438
Europe (excl. EU-27),,1938,0.015742028
Europe (excl. EU-27),,1939,0.015613594
Europe (excl. EU-27),,1940,0.0226912
Europe (excl. EU-27),,1941,0
Europe (excl. EU-27),,1942,0.000017822184
Europe (excl. EU-27),,1943,0
Europe (excl. EU-27),,1944,0.000017531629
Europe (excl. EU-27),,1945,0.022232873
Europe (excl. EU-27),,1946,0.025224486
Europe (excl. EU-27),,1947,0.030637434
Europe (excl. EU-27),,1948,0.03352599
Europe (excl. EU-27),,1949,0.0343556
Europe (excl. EU-27),,1950,0.044758525
Europe (excl. EU-27),,1951,0.04797955
Europe (excl. EU-27),,1952,0.04829703
Europe (excl. EU-27),,1953,0.051348552
Europe (excl. EU-27),,1954,0.055457164
Europe (excl. EU-27),,1955,0.065514
Europe (excl. EU-27),,1956,0.087033115
Europe (excl. EU-27),,1957,0.13364725
Europe (excl. EU-27),,1958,0.19577701
Europe (excl. EU-27),,1959,0.24573155
Europe (excl. EU-27),,1960,0.30834106
Europe (excl. EU-27),,1961,0.39462164
Europe (excl. EU-27),,1962,0.48476094
Europe (excl. EU-27),,1963,0.58740354
Europe (excl. EU-27),,1964,0.70800245
Europe (excl. EU-27),,1965,0.8169969
Europe (excl. EU-27),,1966,0.89802235
Europe (excl. EU-27),,1967,0.9797255
Europe (excl. EU-27),,1968,1.0671676
Europe (excl. EU-27),,1969,1.1558613
Europe (excl. EU-27),,1970,1.1105754
Europe (excl. EU-27),,1971,1.2906582
Europe (excl. EU-27),,1972,1.3994392
Europe (excl. EU-27),,1973,1.4774231
Europe (excl. EU-27),,1974,1.5877062
Europe (excl. EU-27),,1975,1.7190162
Europe (excl. EU-27),,1976,1.8673193
Europe (excl. EU-27),,1977,1.9958808
Europe (excl. EU-27),,1978,2.0830014
Europe (excl. EU-27),,1979,2.2154036
Europe (excl. EU-27),,1980,2.283191
Europe (excl. EU-27),,1981,2.4210012
Europe (excl. EU-27),,1982,2.5440686
Europe (excl. EU-27),,1983,2.7066424
Europe (excl. EU-27),,1984,2.8963249
Europe (excl. EU-27),,1985,3.1479917
Europe (excl. EU-27),,1986,3.0132844
Europe (excl. EU-27),,1987,3.3945386
Europe (excl. EU-27),,1988,3.5924182
Europe (excl. EU-27),,1989,3.5724304
Europe (excl. EU-27),,1990,3.8443751
Europe (excl. EU-27),,1991,3.7709522
Europe (excl. EU-27),,1992,3.777918
Europe (excl. EU-27),,1993,3.7386625
Europe (excl. EU-27),,1994,3.5201776
Europe (excl. EU-27),,1995,3.4046712
Europe (excl. EU-27),,1996,3.5232697
Europe (excl. EU-27),,1997,3.419173
Europe (excl. EU-27),,1998,3.5471954
Europe (excl. EU-27),,1999,3.559451
Europe (excl. EU-27),,2000,3.5547562
Europe (excl. EU-27),,2001,3.6325734
Europe (excl. EU-27),,2002,3.612601
Europe (excl. EU-27),,2003,3.7811425
Europe (excl. EU-27),,2004,3.8447404
Europe (excl. EU-27),,2005,3.8488455
Europe (excl. EU-27),,2006,3.8759341
Europe (excl. EU-27),,2007,3.904684
Europe (excl. EU-27),,2008,3.9139624
Europe (excl. EU-27),,2009,3.591932
Europe (excl. EU-27),,2010,3.9104543
Europe (excl. EU-27),,2011,3.8703065
Europe (excl. EU-27),,2012,3.7677326
Europe (excl. EU-27),,2013,3.6543162
Europe (excl. EU-27),,2014,3.5238485
Europe (excl. EU-27),,2015,3.3718226
Europe (excl. EU-27),,2016,3.4614375
Europe (excl. EU-27),,2017,3.5466452
Europe (excl. EU-27),,2018,3.710303
Europe (excl. EU-27),,2019,3.60683
Europe (excl. EU-27),,2020,3.4922907
Europe (excl. EU-27),,2021,3.667785
Europe (excl. EU-27),,2022,3.5170712
Europe (excl. EU-27),,2023,3.5244474
Europe (excl. EU-27),,2024,3.6775
Europe (excl. EU-28),,1829,0
Europe (excl. EU-28),,1830,0
Europe (excl. EU-28),,1831,0
Europe (excl. EU-28),,1832,0
Europe (excl. EU-28),,1833,0
Europe (excl. EU-28),,1835,0
Europe (excl. EU-28),,1836,0
Europe (excl. EU-28),,1837,0
Europe (excl. EU-28),,1838,0
Europe (excl. EU-28),,1839,0
Europe (excl. EU-28),,1840,0
Europe (excl. EU-28),,1841,0
Europe (excl. EU-28),,1842,0
Europe (excl. EU-28),,1843,0
Europe (excl. EU-28),,1844,0
Europe (excl. EU-28),,1845,0
Europe (excl. EU-28),,1846,0
Europe (excl. EU-28),,1847,0
Europe (excl. EU-28),,1848,0
Europe (excl. EU-28),,1849,0
Europe (excl. EU-28),,1850,0
Europe (excl. EU-28),,1851,0
Europe (excl. EU-28),,1852,0
Europe (excl. EU-28),,1853,0
Europe (excl. EU-28),,1854,0
Europe (excl. EU-28),,1855,0
Europe (excl. EU-28),,1856,0
Europe (excl. EU-28),,1857,0
Europe (excl. EU-28),,1858,0
Europe (excl. EU-28),,1859,0
Europe (excl. EU-28),,1860,0
Europe (excl. EU-28),,1861,0
Europe (excl. EU-28),,1862,0
Europe (excl. EU-28),,1863,0
Europe (excl. EU-28),,1864,0
Europe (excl. EU-28),,1865,0
Europe (excl. EU-28),,1866,0
Europe (excl. EU-28),,1867,0
Europe (excl. EU-28),,1868,0
Europe (excl. EU-28),,1869,0
Europe (excl. EU-28),,1870,0
Europe (excl. EU-28),,1871,0
Europe (excl. EU-28),,1872,0
Europe (excl. EU-28),,1873,0
Europe (excl. EU-28),,1874,0
Europe (excl. EU-28),,1875,0
Europe (excl. EU-28),,1876,0
Europe (excl. EU-28),,1877,0
Europe (excl. EU-28),,1878,0
Europe (excl. EU-28),,1879,0
Europe (excl. EU-28),,1880,0
Europe (excl. EU-28),,1881,0
Europe (excl. EU-28),,1882,0
Europe (excl. EU-28),,1883,0
Europe (excl. EU-28),,1884,0
Europe (excl. EU-28),,1885,0
Europe (excl. EU-28),,1886,0
Europe (excl. EU-28),,1887,0
Europe (excl. EU-28),,1888,0
Europe (excl. EU-28),,1889,0
Europe (excl. EU-28),,1890,0
Europe (excl. EU-28),,1891,0
Europe (excl. EU-28),,1892,0
Europe (excl. EU-28),,1893,0
Europe (excl. EU-28),,1894,0
Europe (excl. EU-28),,1895,0
Europe (excl. EU-28),,1896,0
Europe (excl. EU-28),,1897,0
Europe (excl. EU-28),,1898,0
Europe (excl. EU-28),,1899,0
Europe (excl. EU-28),,1900,0
Europe (excl. EU-28),,1901,0
Europe (excl. EU-28),,1902,0
Europe (excl. EU-28),,1903,0
Europe (excl. EU-28),,1904,0
Europe (excl. EU-28),,1905,0
Europe (excl. EU-28),,1906,0
Europe (excl. EU-28),,1907,0
Europe (excl. EU-28),,1908,0
Europe (excl. EU-28),,1909,0
Europe (excl. EU-28),,1910,0
Europe (excl. EU-28),,1911,0
Europe (excl. EU-28),,1912,0
Europe (excl. EU-28),,1913,0
Europe (excl. EU-28),,1914,0
Europe (excl. EU-28),,1915,0
Europe (excl. EU-28),,1916,0
Europe (excl. EU-28),,1917,0
Europe (excl. EU-28),,1918,0
Europe (excl. EU-28),,1919,0
Europe (excl. EU-28),,1920,0
Europe (excl. EU-28),,1921,0.00026878095
Europe (excl. EU-28),,1922,0.0002421208
Europe (excl. EU-28),,1923,0.00016796816
Europe (excl. EU-28),,1924,0.0013787891
Europe (excl. EU-28),,1925,0.0023078325
Europe (excl. EU-28),,1926,0.002708512
Europe (excl. EU-28),,1927,0.002800241
Europe (excl. EU-28),,1928,0.0030528074
Europe (excl. EU-28),,1929,0.0037596088
Europe (excl. EU-28),,1930,0.004678104
Europe (excl. EU-28),,1931,0.007633313
Europe (excl. EU-28),,1932,0.009109899
Europe (excl. EU-28),,1933,0.010638531
Europe (excl. EU-28),,1934,0.013625573
Europe (excl. EU-28),,1935,0.015916128
Europe (excl. EU-28),,1936,0.019687409
Europe (excl. EU-28),,1937,0.02070525
Europe (excl. EU-28),,1938,0.020702027
Europe (excl. EU-28),,1939,0.020510845
Europe (excl. EU-28),,1940,0.029772814
Europe (excl. EU-28),,1941,0
Europe (excl. EU-28),,1942,0
Europe (excl. EU-28),,1943,0
Europe (excl. EU-28),,1944,0
Europe (excl. EU-28),,1945,0.028961148
Europe (excl. EU-28),,1946,0.03284027
Europe (excl. EU-28),,1947,0.039834846
Europe (excl. EU-28),,1948,0.043533217
Europe (excl. EU-28),,1949,0.04455014
Europe (excl. EU-28),,1950,0.057886057
Europe (excl. EU-28),,1951,0.061841518
Europe (excl. EU-28),,1952,0.06208187
Europe (excl. EU-28),,1953,0.06585378
